score_type,tier,regime,attack_pct,k,n_targeted,n_attacked,restoration_rate,asr_after
Score 1,noisy,default,70,70,2098,1726,0.009849362688296639,0.9901506373117034
Score 1,noisy,default,70,94,2098,1726,0.0,1.0
Score 1,structural,default,80,1,2398,2163,0.9685621821544151,0.03143781784558486
Score 1,structural,default,80,2,2398,2163,0.9685621821544151,0.03143781784558486
Score 1,structural,default,80,3,2398,2163,0.8039759593157652,0.19602404068423485
Score 1,structural,default,80,5,2398,2163,0.7554322699953768,0.24456773000462317
Score 1,structural,default,80,10,2398,2163,0.7595931576514101,0.2404068423485899
Score 1,structural,default,80,15,2398,2163,0.3546000924641701,0.6453999075358299
Score 1,structural,default,80,20,2398,2163,0.3573740175681923,0.6426259824318077
Score 1,structural,default,80,30,2398,2163,0.2528895053166898,0.7471104946833103
Score 1,structural,default,80,40,2398,2163,0.1821544151641239,0.8178455848358761
Score 1,structural,default,80,50,2398,2163,0.09893666204345816,0.9010633379565418
Score 1,structural,default,80,70,2398,2163,0.01849283402681461,0.9815071659731854
Score 1,structural,default,80,94,2398,2163,0.0,1.0
Score 1,noisy,default,80,1,2398,2007,0.9701046337817638,0.029895366218236186
Score 1,noisy,default,80,2,2398,2007,0.6696562032884903,0.3303437967115097
Score 1,noisy,default,80,3,2398,2007,0.6990533134030892,0.3009466865969108
Score 1,noisy,default,80,5,2398,2007,0.7194818136522172,0.2805181863477828
Score 1,noisy,default,80,10,2398,2007,0.693074240159442,0.30692575984055803
Score 1,noisy,default,80,15,2398,2007,0.3373193821624315,0.6626806178375685
Score 1,noisy,default,80,20,2398,2007,0.33482810164424515,0.6651718983557549
Score 1,noisy,default,80,30,2398,2007,0.22122571001494767,0.7787742899850523
Score 1,noisy,default,80,40,2398,2007,0.11609367214748381,0.8839063278525162
Score 1,noisy,default,80,50,2398,2007,0.08769307424015944,0.9123069257598405
Score 1,noisy,default,80,70,2398,2007,0.009466865969108122,0.9905331340308918
Score 1,noisy,default,80,94,2398,2007,0.0,1.0
Score 1,structural,default,90,1,2698,2401,0.9700124947938359,0.02998750520616411
Score 1,structural,default,90,2,2698,2401,0.7621824239900041,0.23781757600999587
Score 1,structural,default,90,3,2698,2401,0.7313619325281133,0.2686380674718867
Score 1,structural,default,90,5,2698,2401,0.6780508121615993,0.32194918783840065
Score 1,structural,default,90,10,2698,2401,0.6897126197417742,0.3102873802582258
Score 1,structural,default,90,15,2698,2401,0.3336109954185756,0.6663890045814245
Score 1,structural,default,90,20,2698,2401,0.3315285297792586,0.6684714702207414
Score 1,structural,default,90,30,2698,2401,0.2511453561016243,0.7488546438983756
Score 1,structural,default,90,40,2698,2401,0.17409412744689712,0.8259058725531029
Score 1,structural,default,90,50,2698,2401,0.10120783007080383,0.8987921699291962
Score 1,structural,default,90,70,2698,2401,0.01790920449812578,0.9820907955018742
Score 1,structural,default,90,94,2698,2401,0.0,1.0
Score 1,noisy,default,90,1,2698,2298,0.9695387293298521,0.030461270670147922
Score 1,noisy,default,90,2,2698,2298,0.6279373368146214,0.3720626631853786
Score 1,noisy,default,90,3,2698,2298,0.6710182767624021,0.3289817232375979
Score 1,noisy,default,90,5,2698,2298,0.6740644038294169,0.3259355961705831
Score 1,noisy,default,90,10,2698,2298,0.6731940818102699,0.32680591818973015
Score 1,noisy,default,90,15,2698,2298,0.3093994778067885,0.6906005221932114
Score 1,noisy,default,90,20,2698,2298,0.2959094865100087,0.7040905134899913
Score 1,noisy,default,90,30,2698,2298,0.21279373368146215,0.7872062663185379
